total_revenue,total_power,completed,soh_0,soh_1,soh_2,soh_3,soh_4,soh_5,soh_6,soh_7,soh_8,soh_9,soh_10,soh_11,soh_12,soh_13,soh_14,soh_15,soh_16,soh_17,soh_18,soh_19,soh_20,soh_21,soh_22,soh_23,soh_24,soh_25,soh_26,soh_27,soh_28,soh_29,soh_30,soh_31,soh_32,soh_33,soh_34,soh_35,soh_36,soh_37,soh_38,soh_39,soh_40,soh_41,soh_42,soh_43,soh_44,soh_45,soh_46,soh_47,soh_48,soh_49,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17,state_18,state_19,state_20,state_21,state_22,state_23,state_24,state_25,state_26,state_27,state_28,state_29,state_30,state_31,state_32,state_33,state_34,state_35,state_36,state_37,state_38,state_39,state_40,state_41,state_42,state_43,state_44,state_45,state_46,state_47,state_48,state_49
904.6999999999995,0.5315728783237432,46,0.9999739715374184,0.9999739715374184,0.9996889495346619,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9997351328438593,0.9999056552682221,0.9996870930017757,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9997159704005821,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996558931520105,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999739715374184,0.9999739715374184,0.9996889495346619,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9997351328438593,0.9999056552682221,0.9996870930017757,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996558931520105,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999739715374184,0.9999739715374184,0.9996889495346619,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9997351328438593,0.9999056552682221,0.9996870930017757,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996558931520105,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999739715374184,0.9999739715374184,0.9996889495346619,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9997351328438593,0.9999056552682221,0.9996870930017757,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999739715374184,0.9999739715374184,0.9996889495346619,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9997351328438593,0.9999056552682221,0.9996870930017757,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999739715374184,0.9999739715374184,0.9996889495346619,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9997351328438593,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999739715374184,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9997351328438593,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999739715374184,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9997351328438593,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999739715374184,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.999708989040868,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0.5315077838851892,46,0.9999739715374184,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996965223513676,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996293720284968,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995595155721824,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996654658882284,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997514417409982,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.9996232026486017,0.9997673812419487,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997261799165849,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.999599635234459,0.9997673812419487,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996661948516673,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997261799165849,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.999599635234459,0.9997429778847107,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996442310903488,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997261799165849,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.999599635234459,0.9997429778847107,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,3.189076325331186,46,0.9999496037884157,0.9999739715374184,0.9996151074253774,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997261799165849,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.999599635234459,0.9997429778847107,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996151074253774,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998297629942134,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997261799165849,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.999599635234459,0.9997429778847107,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996151074253774,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9998057853708943,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997261799165849,0.9996297494198771,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.999599635234459,0.9997429778847107,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,1.8634348422893368,46,0.9999496037884157,0.9999739715374184,0.9996151074253774,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997815130344385,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9997772996247691,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997261799165849,0.9996044878073314,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.999599635234459,0.9997429778847107,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,1.0631137316372872,46,0.9999496037884157,0.9999739715374184,0.9996151074253774,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997610656086736,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9997772996247691,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,1.0,1.0,0.9997017766640576,0.9995766538768834,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.999599635234459,0.9997429778847107,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996151074253774,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997610656086736,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9997772996247691,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,0.9999739715374184,1.0,0.9997017766640576,0.9995766538768834,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.9995768809096742,0.9997429778847107,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.6999999999995,0,46,0.9999496037884157,0.9999739715374184,0.9996151074253774,0.9998540700776195,1.0,0.9997942349331282,0.9999291314867307,0.9999046385382869,0.9997610656086736,1.0,0.9995333719262471,0.9999496037884157,1.0,0.9996819393105628,0.9999056552682221,0.999661831289388,1.0,0.9997772996247691,1.0,0.9999461741447392,0.9996907086379198,0.9997887866695078,0.9999742699727725,1.0,1.0,0.9999498918028034,0.9998142578697473,1.0,1.0,0.9999742699727725,0.9999739715374184,0.9998394254862314,0.9997696229349303,0.9999739715374184,1.0,0.9997017766640576,0.9995766538768834,1.0,1.0,0.9996712606225633,0.9999205324943262,0.9996061423488662,1.0,0.9999739715374184,0.9995768809096742,0.9997429778847107,0.9996393221475343,0.9999461252773176,0.9999496037884157,0.9997884998834146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
